Text,API,Time,WER,MER,WIL
Gracias,houndify,1.4093918800354004,0.0,0.0,0.0
Gracias,voicegain,3.0821659564971924,0.0,0.0,0.0
Gracias,picovoice,0.1605811119079589,2.0,1.0,1.0
Gracias,openai_whisper,0.8756730556488037,0.0,0.0,0.0
Gracias,vosk,0.1492791175842285,0.0,0.0,0.0
Gracias,assemblyai,11.017844200134276,0.0,0.0,0.0
Gracias,aws,14.590569019317629,0.0,0.0,0.0
Gracias,deepgram,1.0613141059875488,0.0,0.0,0.0
Hasta pronto,sphinx,2.794142961502075,1.5,1.0,1.0
Hasta pronto,google,1.30869722366333,0.0,0.0,0.0
Hasta pronto,whisper,1.3452389240264893,0.0,0.0,0.0
Hasta pronto,wit,2.016035795211792,0.0,0.0,0.0
Hasta pronto,google_cloud,1.425065994262695,0.0,0.0,0.0
Hasta pronto,azure,2.945823907852173,0.0,0.0,0.0
Hasta pronto,houndify,1.6610538959503174,0.0,0.0,0.0
Hasta pronto,voicegain,2.8882532119750977,0.5,0.3333333333333333,0.3333333333333333
Hasta pronto,picovoice,0.2086110115051269,1.0,0.6666666666666666,0.8333333333333334
Hasta pronto,openai_whisper,1.7171592712402344,0.0,0.0,0.0
Hasta pronto,vosk,0.1899919509887695,0.0,0.0,0.0
Hasta pronto,assemblyai,16.39778780937195,0.0,0.0,0.0
Hasta pronto,aws,15.207533836364746,0.0,0.0,0.0
Hasta pronto,deepgram,1.7598206996917725,0.0,0.0,0.0
Hola,sphinx,0.8111920356750488,2.0,1.0,1.0
Hola,google,1.1507337093353271,0.0,0.0,0.0
Hola,whisper,1.3200619220733645,0.0,0.0,0.0
Hola,wit,1.587130069732666,0.0,0.0,0.0
Hola,google_cloud,0.9744539260864258,0.0,0.0,0.0
Hola,azure,2.457217216491699,0.0,0.0,0.0
Hola,houndify,1.4971210956573486,0.0,0.0,0.0
Hola,voicegain,2.9252853393554688,0.0,0.0,0.0
Hola,picovoice,0.1534922122955322,1.0,1.0,1.0
Hola,openai_whisper,1.1838431358337402,0.0,0.0,0.0
Hola,vosk,0.1550848484039306,0.0,0.0,0.0
Hola,assemblyai,9.644325971603394,1.0,0.5,0.5
Hola,aws,19.48789000511169,0.0,0.0,0.0
Hola,deepgram,1.0807712078094482,1.0,1.0,1.0
Increíble,sphinx,1.0994739532470703,5.0,1.0,1.0
Increíble,google,0.9885821342468262,0.0,0.0,0.0
Increíble,whisper,1.2809081077575684,0.0,0.0,0.0
Increíble,wit,2.126279354095459,0.0,0.0,0.0
Increíble,google_cloud,2.174107789993286,1.0,1.0,1.0
Increíble,azure,2.9670610427856445,0.0,0.0,0.0
Increíble,houndify,1.6979610919952393,1.0,1.0,1.0
Increíble,voicegain,3.520513772964477,0.0,0.0,0.0
Increíble,picovoice,0.1917598247528076,2.0,1.0,1.0
Increíble,openai_whisper,8.20515489578247,0.0,0.0,0.0
Increíble,vosk,0.1608309745788574,0.0,0.0,0.0
Increíble,assemblyai,10.45325207710266,0.0,0.0,0.0
Increíble,aws,14.905064105987549,0.0,0.0,0.0
Increíble,deepgram,1.0652790069580078,0.0,0.0,0.0
Lo siento,sphinx,0.736656904220581,2.0,1.0,1.0
Lo siento,google,0.862102746963501,0.0,0.0,0.0
Lo siento,whisper,1.192576885223389,0.0,0.0,0.0
Lo siento,wit,2.1313202381134038,0.0,0.0,0.0
Lo siento,google_cloud,1.209080934524536,0.0,0.0,0.0
Lo siento,azure,2.918906688690185,0.0,0.0,0.0
Lo siento,houndify,1.5513410568237305,0.0,0.0,0.0
Lo siento,voicegain,4.557667970657349,0.0,0.0,0.0
Lo siento,picovoice,0.174990177154541,0.5,0.5,0.75
Lo siento,openai_whisper,1.5631811618804932,0.0,0.0,0.0
Lo siento,vosk,0.1928682327270507,0.0,0.0,0.0
Lo siento,assemblyai,10.411894083023071,0.0,0.0,0.0
Lo siento,aws,14.923288106918337,0.0,0.0,0.0
Lo siento,deepgram,1.2669379711151123,0.0,0.0,0.0
Mala leche,sphinx,0.7807760238647461,1.5,1.0,1.0
Mala leche,google,1.2035269737243652,0.5,0.5,0.75
Mala leche,whisper,1.3508679866790771,0.0,0.0,0.0
Mala leche,wit,2.266310930252075,0.0,0.0,0.0
Mala leche,google_cloud,1.953467845916748,0.0,0.0,0.0
Mala leche,azure,3.276628255844116,0.0,0.0,0.0
Mala leche,houndify,1.6042509078979492,1.0,1.0,1.0
Mala leche,voicegain,3.613659858703613,0.5,0.5,0.75
Mala leche,picovoice,0.1728267669677734,1.0,1.0,1.0
Mala leche,openai_whisper,1.473658800125122,0.0,0.0,0.0
Mala leche,vosk,0.2013099193572998,1.0,1.0,1.0
Mala leche,assemblyai,10.388712167739868,0.5,0.5,0.75
Mala leche,aws,16.033761024475098,0.5,0.5,0.75
Mala leche,deepgram,1.4485340118408203,0.5,0.5,0.75
Me encanta el café,sphinx,1.6448309421539309,1.0,1.0,1.0
Me encanta el café,google,1.4599838256835938,0.0,0.0,0.0
Me encanta el café,whisper,1.0108559131622314,0.0,0.0,0.0
Me encanta el café,wit,1.8528919219970703,0.0,0.0,0.0
Me encanta el café,google_cloud,1.3807449340820312,0.5,0.5,0.75
Me encanta el café,azure,2.917397737503052,0.0,0.0,0.0
Me encanta el café,houndify,1.7759389877319336,0.75,0.75,0.9375
Me encanta el café,voicegain,3.4073851108551025,0.0,0.0,0.0
Me encanta el café,picovoice,0.2244949340820312,1.0,1.0,1.0
Me encanta el café,openai_whisper,2.029582262039185,0.0,0.0,0.0
Me encanta el café,vosk,0.1906001567840576,0.0,0.0,0.0
Me encanta el café,assemblyai,10.529428958892822,0.0,0.0,0.0
Me encanta el café,aws,16.283190965652466,0.0,0.0,0.0
Me encanta el café,deepgram,1.4975838661193848,0.25,0.25,0.25
Me gusta ir al museo,sphinx,2.1530511379241943,1.6,1.0,1.0
Me gusta ir al museo,google,2.0522890090942383,0.0,0.0,0.0
Me gusta ir al museo,whisper,1.2867159843444824,0.0,0.0,0.0
Me gusta ir al museo,wit,3.047422409057617,0.0,0.0,0.0
Me gusta ir al museo,google_cloud,2.6406867504119877,1.0,1.0,1.0
Me gusta ir al museo,azure,3.2083561420440674,0.0,0.0,0.0
Me gusta ir al museo,houndify,2.9858577251434326,0.6,0.6,0.84
Me gusta ir al museo,voicegain,3.4265031814575195,0.2,0.1666666666666666,0.1666666666666666
Me gusta ir al museo,picovoice,0.5663712024688721,0.6,0.6,0.84
Me gusta ir al museo,openai_whisper,1.944260892868042,0.0,0.0,0.0
Me gusta ir al museo,vosk,0.4594790935516357,0.4,0.3333333333333333,0.4666666666666667
Me gusta ir al museo,assemblyai,11.722490072250366,0.0,0.0,0.0
Me gusta ir al museo,aws,20.76587915420532,0.6,0.5,0.7
Me gusta ir al museo,deepgram,2.5915791988372803,0.0,0.0,0.0
Me llamo Dani,sphinx,1.5682461261749268,1.0,1.0,1.0
Me llamo Dani,google,1.7178840637207031,0.0,0.0,0.0
Me llamo Dani,whisper,1.1749420166015625,0.3333333333333333,0.3333333333333333,0.5555555555555556
Me llamo Dani,wit,2.809633016586304,0.0,0.0,0.0
Me llamo Dani,google_cloud,2.863226890563965,1.0,1.0,1.0
Me llamo Dani,azure,3.5217690467834477,0.0,0.0,0.0
Me llamo Dani,houndify,2.838452816009521,0.6666666666666666,0.6666666666666666,0.8888888888888888
Me llamo Dani,voicegain,4.399464845657349,0.6666666666666666,0.5,0.6666666666666667
Me llamo Dani,picovoice,0.5647342205047607,0.6666666666666666,0.6666666666666666,0.8333333333333334
Me llamo Dani,openai_whisper,3.960392951965332,0.0,0.0,0.0
Me llamo Dani,vosk,0.3397598266601562,0.0,0.0,0.0
Me llamo Dani,assemblyai,10.273663997650146,0.3333333333333333,0.3333333333333333,0.5555555555555556
Me llamo Dani,aws,17.966104984283447,0.0,0.0,0.0
Me llamo Dani,deepgram,1.8477764129638672,0.0,0.0,0.0
Mucho gusto,sphinx,1.4451589584350586,1.5,1.0,1.0
Mucho gusto,google,1.4542829990386963,0.0,0.0,0.0
Mucho gusto,whisper,1.2677748203277588,0.0,0.0,0.0
Mucho gusto,wit,1.8832430839538572,0.0,0.0,0.0
Mucho gusto,google_cloud,1.916961908340454,0.0,0.0,0.0
Mucho gusto,azure,2.741157293319702,0.0,0.0,0.0
Mucho gusto,houndify,1.7485218048095703,0.0,0.0,0.0
Mucho gusto,voicegain,3.282155990600586,0.0,0.0,0.0
Mucho gusto,picovoice,0.2493739128112793,0.5,0.5,0.75
Mucho gusto,openai_whisper,1.1398882865905762,0.0,0.0,0.0
Mucho gusto,vosk,0.2274820804595947,0.0,0.0,0.0
Mucho gusto,assemblyai,15.870596885681152,0.0,0.0,0.0
Mucho gusto,aws,15.099754095077516,0.0,0.0,0.0
Mucho gusto,deepgram,1.9496071338653564,0.0,0.0,0.0
No entiendo,sphinx,1.131112813949585,1.0,0.6666666666666666,0.8333333333333334
No entiendo,google,1.275158166885376,0.0,0.0,0.0
No entiendo,whisper,3.1135289669036865,0.0,0.0,0.0
No entiendo,wit,2.3165149688720703,0.0,0.0,0.0
No entiendo,google_cloud,2.2721197605133057,0.0,0.0,0.0
No entiendo,azure,2.8467941284179688,0.0,0.0,0.0
No entiendo,houndify,1.5180890560150146,0.0,0.0,0.0
No entiendo,voicegain,3.177628755569458,0.0,0.0,0.0
No entiendo,picovoice,0.157297134399414,0.5,0.5,0.75
No entiendo,openai_whisper,1.6176397800445557,0.0,0.0,0.0
No entiendo,vosk,0.1849138736724853,0.0,0.0,0.0
No entiendo,assemblyai,10.064937114715576,0.0,0.0,0.0
No entiendo,aws,16.30378794670105,0.0,0.0,0.0
No entiendo,deepgram,1.9494071006774905,0.0,0.0,0.0
No hablo español,sphinx,1.6664302349090576,0.6666666666666666,0.6666666666666666,0.8888888888888888
No hablo español,google,1.3934788703918457,0.0,0.0,0.0
No hablo español,whisper,1.2387902736663818,0.3333333333333333,0.3333333333333333,0.5555555555555556
No hablo español,wit,3.051602840423584,0.0,0.0,0.0
No hablo español,google_cloud,2.415934801101685,0.0,0.0,0.0
No hablo español,azure,2.6018097400665283,0.0,0.0,0.0
No hablo español,houndify,2.055453062057495,0.3333333333333333,0.3333333333333333,0.5555555555555556
No hablo español,voicegain,3.6922669410705566,1.0,0.5,0.5
No hablo español,picovoice,0.4174730777740478,1.0,0.75,0.9166666666666666
No hablo español,openai_whisper,1.4898817539215088,0.0,0.0,0.0
No hablo español,vosk,0.2739529609680176,0.0,0.0,0.0
No hablo español,assemblyai,16.294996976852417,0.0,0.0,0.0
No hablo español,aws,14.26583695411682,0.0,0.0,0.0
No hablo español,deepgram,2.1689250469207764,0.0,0.0,0.0
No me interesa,sphinx,1.6250059604644775,1.0,0.75,0.9166666666666666
No me interesa,google,1.7274599075317385,0.0,0.0,0.0
No me interesa,whisper,1.5327839851379397,0.3333333333333333,0.3333333333333333,0.5555555555555556
No me interesa,wit,1.703420877456665,0.0,0.0,0.0
No me interesa,google_cloud,2.139883041381836,0.3333333333333333,0.3333333333333333,0.5555555555555556
No me interesa,azure,3.319722890853882,0.0,0.0,0.0
No me interesa,houndify,1.9124481678009035,0.3333333333333333,0.3333333333333333,0.5555555555555556
No me interesa,voicegain,3.2438790798187256,0.3333333333333333,0.3333333333333333,0.5555555555555556
No me interesa,picovoice,0.3761842250823974,1.0,0.75,0.9166666666666666
No me interesa,openai_whisper,1.7298800945281982,0.0,0.0,0.0
No me interesa,vosk,0.1887030601501464,0.6666666666666666,0.5,0.6666666666666667
No me interesa,assemblyai,9.960633754730225,0.3333333333333333,0.3333333333333333,0.5555555555555556
No me interesa,aws,16.67258071899414,0.3333333333333333,0.3333333333333333,0.5555555555555556
No me interesa,deepgram,1.4253339767456057,0.0,0.0,0.0
No sé,sphinx,1.3804931640625,0.5,0.5,0.75
No sé,google,1.17826509475708,0.0,0.0,0.0
No sé,whisper,1.3806281089782717,0.0,0.0,0.0
No sé,wit,2.284696102142334,0.0,0.0,0.0
No sé,google_cloud,1.9091918468475344,0.0,0.0,0.0
No sé,azure,2.422536849975586,0.0,0.0,0.0
No sé,houndify,1.677952766418457,1.0,1.0,1.0
No sé,voicegain,3.4757370948791504,0.0,0.0,0.0
No sé,picovoice,0.2554690837860107,1.0,1.0,1.0
No sé,openai_whisper,2.0111470222473145,0.0,0.0,0.0
No sé,vosk,0.1509339809417724,0.0,0.0,0.0
No sé,assemblyai,9.791778802871704,0.0,0.0,0.0
No sé,aws,16.246032238006592,0.0,0.0,0.0
No sé,deepgram,1.815669059753418,0.0,0.0,0.0
Nos vemos,sphinx,0.73384690284729,1.0,1.0,1.0
Nos vemos,google,1.404374122619629,0.0,0.0,0.0
Nos vemos,whisper,1.0143959522247314,0.0,0.0,0.0
Nos vemos,wit,1.596668004989624,0.0,0.0,0.0
Nos vemos,google_cloud,1.0804250240325928,0.0,0.0,0.0
Nos vemos,azure,2.670944929122925,0.0,0.0,0.0
Nos vemos,houndify,1.5988781452178955,1.0,1.0,1.0
Nos vemos,voicegain,3.9213340282440186,0.0,0.0,0.0
Nos vemos,picovoice,0.1520581245422363,1.5,1.0,1.0
Nos vemos,openai_whisper,1.940284013748169,0.0,0.0,0.0
Nos vemos,vosk,0.3362770080566406,0.5,0.5,0.75
Nos vemos,assemblyai,15.911571025848389,0.0,0.0,0.0
Nos vemos,aws,13.673443078994753,0.0,0.0,0.0
Nos vemos,deepgram,1.7578768730163574,0.0,0.0,0.0
No tan bien,sphinx,1.1602928638458252,1.0,0.75,0.9166666666666666
No tan bien,google,1.477449893951416,0.0,0.0,0.0
No tan bien,whisper,1.131087064743042,0.6666666666666666,0.6666666666666666,0.8333333333333334
No tan bien,wit,1.2833309173583984,0.0,0.0,0.0
No tan bien,google_cloud,1.938978910446167,0.0,0.0,0.0
No tan bien,azure,2.77137303352356,0.6666666666666666,0.6666666666666666,0.8333333333333334
No tan bien,houndify,1.7477960586547852,0.6666666666666666,0.6666666666666666,0.8888888888888888
No tan bien,voicegain,3.2359960079193115,0.0,0.0,0.0
No tan bien,picovoice,0.1840412616729736,1.0,1.0,1.0
No tan bien,openai_whisper,1.3687748908996582,0.0,0.0,0.0
No tan bien,vosk,0.1937782764434814,0.0,0.0,0.0
No tan bien,assemblyai,16.114628314971924,0.0,0.0,0.0
No tan bien,aws,16.569726943969727,0.6666666666666666,0.6666666666666666,0.8333333333333334
No tan bien,deepgram,1.277729034423828,0.6666666666666666,0.6666666666666666,0.8333333333333334
Papando moscas,sphinx,1.1400349140167236,2.0,1.0,1.0
Papando moscas,google,1.0820560455322266,0.5,0.5,0.75
Papando moscas,whisper,1.423034906387329,1.0,0.6666666666666666,0.8333333333333334
Papando moscas,wit,2.72416615486145,1.0,0.6666666666666666,0.8333333333333334
Papando moscas,google_cloud,1.436790943145752,1.0,1.0,1.0
Papando moscas,azure,11.980227947235107,0.5,0.5,0.75
Papando moscas,houndify,1.763160228729248,1.0,1.0,1.0
Papando moscas,voicegain,3.395460844039917,0.5,0.5,0.75
Papando moscas,picovoice,0.2005519866943359,1.5,1.0,1.0
Papando moscas,openai_whisper,1.6424009799957275,0.5,0.5,0.75
Papando moscas,vosk,0.2333083152770996,1.0,0.6666666666666666,0.8333333333333334
Papando moscas,assemblyai,10.499545097351074,1.0,1.0,1.0
Papando moscas,aws,17.90836501121521,1.0,0.6666666666666666,0.8333333333333334
Papando moscas,deepgram,1.9070892333984373,0.5,0.5,0.75
Pasa algo,sphinx,1.4680650234222412,1.5,1.0,1.0
Pasa algo,google,1.327234983444214,0.0,0.0,0.0
Pasa algo,whisper,1.5192601680755615,0.0,0.0,0.0
Pasa algo,wit,1.9401421546936035,0.0,0.0,0.0
Pasa algo,google_cloud,1.347637176513672,1.0,1.0,1.0
Pasa algo,azure,2.801180362701416,0.0,0.0,0.0
Pasa algo,houndify,1.6510090827941897,1.0,1.0,1.0
Pasa algo,voicegain,3.197809934616089,0.0,0.0,0.0
Pasa algo,picovoice,0.2162873744964599,1.5,1.0,1.0
Pasa algo,openai_whisper,1.9229052066802976,0.0,0.0,0.0
Pasa algo,vosk,0.2252559661865234,0.0,0.0,0.0
Pasa algo,assemblyai,18.50582981109619,0.0,0.0,0.0
Pasa algo,aws,18.239805936813354,0.0,0.0,0.0
Pasa algo,deepgram,1.6246249675750732,0.0,0.0,0.0
Perdon,sphinx,2.582134962081909,1.0,1.0,1.0
Perdon,google,1.100360870361328,0.0,0.0,0.0
Perdon,whisper,2.375479221343994,1.0,1.0,1.0
Perdon,wit,3.159803867340088,0.0,0.0,0.0
Perdon,google_cloud,2.3513638973236084,1.0,1.0,1.0
Perdon,azure,2.4561409950256348,0.0,0.0,0.0
Perdon,houndify,1.980276346206665,2.0,1.0,1.0
Perdon,voicegain,4.025197744369507,0.0,0.0,0.0
Perdon,picovoice,0.5353879928588867,1.0,1.0,1.0
Perdon,openai_whisper,3.480360269546509,0.0,0.0,0.0
Perdon,vosk,0.2757678031921386,0.0,0.0,0.0
Perdon,assemblyai,9.78169083595276,0.0,0.0,0.0
Perdon,aws,15.828248023986816,0.0,0.0,0.0
Perdon,deepgram,1.908458948135376,0.0,0.0,0.0
Ponte las pilas,sphinx,1.3760318756103516,2.0,1.0,1.0
Ponte las pilas,google,1.694120168685913,0.0,0.0,0.0
Ponte las pilas,whisper,2.9906580448150635,1.0,1.0,1.0
Ponte las pilas,wit,2.0428390502929688,0.0,0.0,0.0
Ponte las pilas,google_cloud,2.3091540336608887,0.0,0.0,0.0
Ponte las pilas,azure,3.275712013244629,0.0,0.0,0.0
Ponte las pilas,houndify,1.907140016555786,1.0,0.6,0.7333333333333334
Ponte las pilas,voicegain,3.1267430782318115,0.3333333333333333,0.25,0.25
Ponte las pilas,picovoice,0.245974063873291,2.0,1.0,1.0
Ponte las pilas,openai_whisper,2.2037911415100098,0.0,0.0,0.0
Ponte las pilas,vosk,0.2271809577941894,0.0,0.0,0.0
Ponte las pilas,assemblyai,10.613091707229614,0.0,0.0,0.0
Ponte las pilas,aws,15.580740928649902,0.0,0.0,0.0
Ponte las pilas,deepgram,1.8120980262756348,0.0,0.0,0.0
Puedo entrar,sphinx,1.1286289691925049,2.5,1.0,1.0
Puedo entrar,google,1.2169790267944336,0.0,0.0,0.0
Puedo entrar,whisper,1.1654868125915527,0.0,0.0,0.0
Puedo entrar,wit,2.0092668533325195,0.0,0.0,0.0
Puedo entrar,google_cloud,1.3324298858642578,1.5,1.0,1.0
Puedo entrar,azure,2.722724914550781,0.0,0.0,0.0
Puedo entrar,houndify,1.6454980373382568,1.5,1.0,1.0
Puedo entrar,voicegain,3.513471841812134,0.0,0.0,0.0
Puedo entrar,picovoice,0.1758711338043213,1.0,1.0,1.0
Puedo entrar,openai_whisper,3.310387134552002,0.0,0.0,0.0
Puedo entrar,vosk,0.1730217933654785,0.0,0.0,0.0
Puedo entrar,assemblyai,10.771608114242554,0.0,0.0,0.0
Puedo entrar,aws,14.6597261428833,0.0,0.0,0.0
Puedo entrar,deepgram,1.5205271244049072,0.0,0.0,0.0
¿Qué es esto?,sphinx,0.9555280208587646,1.0,1.0,1.0
¿Qué es esto?,google,1.137768030166626,0.0,0.0,0.0
¿Qué es esto?,whisper,4.565260887145996,0.3333333333333333,0.3333333333333333,0.5555555555555556
¿Qué es esto?,wit,2.135493040084839,0.0,0.0,0.0
¿Qué es esto?,google_cloud,2.354717969894409,1.0,1.0,1.0
¿Qué es esto?,azure,2.812440156936645,0.3333333333333333,0.3333333333333333,0.5555555555555556
¿Qué es esto?,houndify,1.7263901233673096,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué es esto?,voicegain,3.390580892562866,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué es esto?,picovoice,0.2785451412200928,1.0,1.0,1.0
¿Qué es esto?,openai_whisper,1.520003080368042,0.0,0.0,0.0
¿Qué es esto?,vosk,0.3508720397949219,0.3333333333333333,0.3333333333333333,0.5555555555555556
¿Qué es esto?,assemblyai,10.671473979949951,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué es esto?,aws,17.267632722854614,0.3333333333333333,0.3333333333333333,0.5555555555555556
¿Qué es esto?,deepgram,1.471672773361206,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué haces ahora?,sphinx,1.641671895980835,1.6666666666666667,1.0,1.0
¿Qué haces ahora?,google,1.3001341819763184,0.0,0.0,0.0
¿Qué haces ahora?,whisper,1.42244291305542,0.3333333333333333,0.3333333333333333,0.5555555555555556
¿Qué haces ahora?,wit,2.542340040206909,0.0,0.0,0.0
¿Qué haces ahora?,google_cloud,1.335971117019653,1.0,1.0,1.0
¿Qué haces ahora?,azure,2.649381160736084,0.0,0.0,0.0
¿Qué haces ahora?,houndify,1.7641642093658447,1.3333333333333333,1.0,1.0
¿Qué haces ahora?,voicegain,3.739047288894653,0.0,0.0,0.0
¿Qué haces ahora?,picovoice,0.2252130508422851,1.3333333333333333,1.0,1.0
¿Qué haces ahora?,openai_whisper,1.2761647701263428,0.0,0.0,0.0
¿Qué haces ahora?,vosk,0.2751200199127197,0.0,0.0,0.0
¿Qué haces ahora?,assemblyai,16.06290888786316,0.0,0.0,0.0
¿Qué haces ahora?,aws,17.47309708595276,0.0,0.0,0.0
¿Qué haces ahora?,deepgram,1.576272964477539,0.6666666666666666,0.5,0.6666666666666667
¿Qué hora es?,sphinx,0.7545521259307861,1.0,1.0,1.0
¿Qué hora es?,google,1.3862700462341309,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué hora es?,whisper,1.480329990386963,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué hora es?,wit,1.61181378364563,0.0,0.0,0.0
¿Qué hora es?,google_cloud,1.6909220218658447,1.3333333333333333,1.0,1.0
¿Qué hora es?,azure,2.451964855194092,0.0,0.0,0.0
¿Qué hora es?,houndify,1.614738941192627,1.3333333333333333,1.0,1.0
¿Qué hora es?,voicegain,3.1604561805725098,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué hora es?,picovoice,0.2849211692810058,1.0,1.0,1.0
¿Qué hora es?,openai_whisper,1.1502878665924072,0.0,0.0,0.0
¿Qué hora es?,vosk,0.1641411781311035,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué hora es?,assemblyai,16.19068217277527,0.0,0.0,0.0
¿Qué hora es?,aws,13.728787899017334,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué hora es?,deepgram,2.048043966293335,0.6666666666666666,0.6666666666666666,0.8333333333333334
¿Qué musica te gusta?,sphinx,2.169358015060425,1.5,1.0,1.0
¿Qué musica te gusta?,google,1.215306043624878,0.0,0.0,0.0
¿Qué musica te gusta?,whisper,1.4781670570373535,0.0,0.0,0.0
¿Qué musica te gusta?,wit,1.768847942352295,0.0,0.0,0.0
¿Qué musica te gusta?,google_cloud,2.4296586513519287,1.0,1.0,1.0
¿Qué musica te gusta?,azure,3.236780166625977,0.0,0.0,0.0
¿Qué musica te gusta?,houndify,1.996510982513428,0.75,0.75,0.9375
¿Qué musica te gusta?,voicegain,3.612286806106568,0.25,0.2,0.1999999999999999
¿Qué musica te gusta?,picovoice,0.3336608409881592,1.25,0.8333333333333334,0.9583333333333334
¿Qué musica te gusta?,openai_whisper,1.0935707092285156,0.0,0.0,0.0
¿Qué musica te gusta?,vosk,0.3995068073272705,0.0,0.0,0.0
¿Qué musica te gusta?,assemblyai,9.901170015335085,0.0,0.0,0.0
¿Qué musica te gusta?,aws,14.38505220413208,0.0,0.0,0.0
¿Qué musica te gusta?,deepgram,1.5746259689331057,0.0,0.0,0.0
¿Qué significa eso?,sphinx,1.4582090377807615,1.6666666666666667,1.0,1.0
¿Qué significa eso?,google,1.7493209838867188,0.0,0.0,0.0
¿Qué significa eso?,whisper,1.460329294204712,0.3333333333333333,0.25,0.25
¿Qué significa eso?,wit,2.1999549865722656,0.0,0.0,0.0
¿Qué significa eso?,google_cloud,1.9428110122680664,0.0,0.0,0.0
¿Qué significa eso?,azure,3.285356044769287,0.0,0.0,0.0
¿Qué significa eso?,houndify,1.813499927520752,1.0,1.0,1.0
¿Qué significa eso?,voicegain,4.273375988006592,0.0,0.0,0.0
¿Qué significa eso?,picovoice,0.2487440109252929,1.0,1.0,1.0
¿Qué significa eso?,openai_whisper,1.087805986404419,0.0,0.0,0.0
¿Qué significa eso?,vosk,0.2643539905548095,0.0,0.0,0.0
¿Qué significa eso?,assemblyai,9.836364030838013,0.0,0.0,0.0
¿Qué significa eso?,aws,17.87349796295166,0.3333333333333333,0.25,0.25
¿Qué significa eso?,deepgram,1.7299740314483645,0.0,0.0,0.0
¿Qué tal?,sphinx,0.9373331069946288,1.0,1.0,1.0
¿Qué tal?,google,1.3013348579406738,1.0,0.6666666666666666,0.8333333333333334
¿Qué tal?,whisper,1.4118902683258057,1.0,1.0,1.0
¿Qué tal?,wit,1.663311004638672,1.0,0.6666666666666666,0.8333333333333334
¿Qué tal?,google_cloud,1.8235039710998533,1.0,1.0,1.0
¿Qué tal?,azure,2.7647149562835693,0.0,0.0,0.0
¿Qué tal?,houndify,1.415475845336914,1.0,1.0,1.0
¿Qué tal?,voicegain,3.8409271240234375,1.0,0.6666666666666666,0.8333333333333334
¿Qué tal?,picovoice,0.1370148658752441,1.0,1.0,1.0
¿Qué tal?,openai_whisper,2.2883999347686768,0.0,0.0,0.0
¿Qué tal?,vosk,0.1735754013061523,0.5,0.5,0.75
¿Qué tal?,assemblyai,10.325392246246338,0.0,0.0,0.0
¿Qué tal?,aws,12.513299942016602,0.5,0.3333333333333333,0.3333333333333333
¿Qué tal?,deepgram,1.361079216003418,0.5,0.5,0.5
¿Qué te gusta leer?,sphinx,1.194224834442139,1.25,1.0,1.0
¿Qué te gusta leer?,google,1.3005650043487549,0.0,0.0,0.0
¿Qué te gusta leer?,whisper,1.3738417625427246,0.0,0.0,0.0
¿Qué te gusta leer?,wit,1.9663259983062744,0.0,0.0,0.0
¿Qué te gusta leer?,google_cloud,2.232686758041382,1.0,1.0,1.0
¿Qué te gusta leer?,azure,2.862865924835205,0.0,0.0,0.0
¿Qué te gusta leer?,houndify,1.7383980751037598,1.25,1.0,1.0
¿Qué te gusta leer?,voicegain,4.0171799659729,0.0,0.0,0.0
¿Qué te gusta leer?,picovoice,0.1958992481231689,1.0,1.0,1.0
¿Qué te gusta leer?,openai_whisper,2.037024974822998,0.0,0.0,0.0
¿Qué te gusta leer?,vosk,0.2970852851867676,0.0,0.0,0.0
¿Qué te gusta leer?,assemblyai,10.392040967941284,0.0,0.0,0.0
¿Qué te gusta leer?,aws,15.796828269958496,0.25,0.25,0.4375
¿Qué te gusta leer?,deepgram,2.569101095199585,0.0,0.0,0.0
¿Quieres tomar una copa?,sphinx,1.6893470287322998,1.5,1.0,1.0
¿Quieres tomar una copa?,google,1.6850619316101074,0.0,0.0,0.0
¿Quieres tomar una copa?,whisper,1.2246501445770264,0.5,0.5,0.75
¿Quieres tomar una copa?,wit,2.194355010986328,0.0,0.0,0.0
¿Quieres tomar una copa?,google_cloud,1.730860948562622,1.0,0.8,0.95
¿Quieres tomar una copa?,azure,2.952324151992798,0.0,0.0,0.0
¿Quieres tomar una copa?,houndify,1.7875452041625977,0.0,0.0,0.0
¿Quieres tomar una copa?,voicegain,3.982458114624024,0.0,0.0,0.0
¿Quieres tomar una copa?,picovoice,0.3118679523468017,0.75,0.75,0.9375
¿Quieres tomar una copa?,openai_whisper,2.404350996017456,0.0,0.0,0.0
¿Quieres tomar una copa?,vosk,0.2387399673461914,0.25,0.25,0.4375
¿Quieres tomar una copa?,assemblyai,11.425428867340088,0.0,0.0,0.0
¿Quieres tomar una copa?,aws,14.21772003173828,0.0,0.0,0.0
¿Quieres tomar una copa?,deepgram,1.7415900230407717,0.25,0.25,0.4375
